,Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
14221,Cotton(lint),2015,Whole Year ,Chhattisgarh,49.0,94,1136.0,7737.59,16.17,2.0325
14222,Dry chillies,2015,Whole Year ,Chhattisgarh,6939.0,3039,1136.0,1095737.49,2289.87,0.458888889
14223,Garlic,2015,Whole Year ,Chhattisgarh,1185.0,3086,1136.0,187123.35,391.05,2.85
14224,Ginger,2015,Whole Year ,Chhattisgarh,1970.0,2392,1136.0,311082.7,650.1,1.194736842
14225,Gram,2015,Rabi       ,Chhattisgarh,280929.0,50000,1136.0,44361498.39,92706.57,0.778
14226,Groundnut,2015,Kharif     ,Chhattisgarh,29016.0,37228,1136.0,4581916.56,9575.28,1.253333333
14227,Horse-gram,2015,Kharif     ,Chhattisgarh,40528.0,14052,1136.0,6399776.48,13374.24,0.39
14228,Horse-gram,2015,Rabi       ,Chhattisgarh,3820.0,1036,1136.0,603216.2,1260.6,0.263333333
14229,Jowar,2015,Whole Year ,Chhattisgarh,5414.0,4358,1136.0,854924.74,1786.62,0.923181818
14230,Jute,2015,Kharif     ,Chhattisgarh,134.0,0,1136.0,21159.94,44.22,0.0
14231,Khesari,2015,Rabi       ,Chhattisgarh,273764.0,50000,1136.0,43230073.24,90342.12,0.470434783
14232,Linseed,2015,Rabi       ,Chhattisgarh,25078.0,9455,1136.0,3960066.98,8275.74,0.38
14233,Maize,2015,Kharif     ,Chhattisgarh,126356.0,50000,1136.0,19952875.96,41697.48,1.733333333
14234,Masoor,2015,Rabi       ,Chhattisgarh,16615.0,5516,1136.0,2623674.65,5482.95,0.297826087
14235,Mesta,2015,Kharif     ,Chhattisgarh,1163.0,2115,1136.0,183649.33,383.79,2.08
14236,Moong(Green Gram),2015,Kharif     ,Chhattisgarh,9915.0,4561,1136.0,1565677.65,3271.95,0.371111111
14237,Moong(Green Gram),2015,Rabi       ,Chhattisgarh,4973.0,2002,1136.0,785286.43,1641.09,0.347826087
14238,Niger seed,2015,Kharif     ,Chhattisgarh,64276.0,10241,1136.0,10149823.16,21211.08,0.177368421
14239,Onion,2015,Whole Year ,Chhattisgarh,5170.0,31072,1136.0,816394.7,1706.1,5.973043478
14240,Other  Rabi pulses,2015,Rabi       ,Chhattisgarh,2388.0,399,1136.0,377089.08,788.04,0.180416667
14241,Other Kharif pulses,2015,Kharif     ,Chhattisgarh,6362.0,1569,1136.0,1004623.42,2099.46,0.2444
14242,Peas & beans (Pulses),2015,Rabi       ,Chhattisgarh,12843.0,4604,1136.0,2028038.13,4238.19,0.3472
14243,Potato,2015,Kharif     ,Chhattisgarh,1537.0,10321,1136.0,242707.67,507.21,8.379166667
14244,Potato,2015,Rabi       ,Chhattisgarh,11197.0,50000,1136.0,1768118.27,3695.01,7.626818182
14245,Ragi,2015,Kharif     ,Chhattisgarh,8042.0,1521,1136.0,1269912.22,2653.86,0.195
14246,Rapeseed &Mustard,2015,Rabi       ,Chhattisgarh,46280.0,25962,1136.0,7308074.8,15272.4,0.541111111
14248,Safflower,2015,Rabi       ,Chhattisgarh,734.0,247,1136.0,115905.94,242.22,0.3275
14249,Sannhamp,2015,Kharif     ,Chhattisgarh,1312.0,621,1136.0,207177.92,432.96,0.405238095
14250,Sesamum,2015,Kharif     ,Chhattisgarh,19455.0,7662,1136.0,3072139.05,6420.15,0.388518519
14251,Small millets,2015,Kharif     ,Chhattisgarh,112804.0,18694,1136.0,17812879.64,37225.32,0.17962963
14252,Soyabean,2015,Kharif     ,Chhattisgarh,114985.0,40098,1136.0,18157281.35,37945.05,0.532222222
14253,Sugarcane,2015,Whole Year ,Chhattisgarh,19221.0,46895,1136.0,3035188.11,6342.93,2.912272727
14254,Sunflower,2015,Kharif     ,Chhattisgarh,2471.0,808,1136.0,390195.61,815.43,0.472631579
14255,Sweet potato,2015,Whole Year ,Chhattisgarh,2652.0,15570,1136.0,418777.32,875.16,5.950740741
14256,Turmeric,2015,Whole Year ,Chhattisgarh,1800.0,1523,1136.0,284238.0,594.0,1.093181818
14257,Urad,2015,Kharif     ,Chhattisgarh,93650.0,28058,1136.0,14788271.5,30904.5,0.322962963
14258,Urad,2015,Rabi       ,Chhattisgarh,3301.0,848,1136.0,521260.91,1089.33,0.263809524
14259,Wheat,2015,Rabi       ,Chhattisgarh,105785.0,50000,1136.0,16704509.35,34909.05,1.522
14260,Arhar/Tur,2015,Kharif     ,Gujarat,229431.0,50000,584.3,36229449.21,75712.23,1.226785714
14261,Bajra,2015,Kharif     ,Gujarat,147139.0,50000,584.3,23234719.49,48555.87,1.631153846
14266,Dry chillies,2015,Whole Year ,Gujarat,5913.0,6165,584.3,933721.83,1951.29,0.9625
14267,Garlic,2015,Whole Year ,Gujarat,7594.0,42307,584.3,1199168.54,2506.02,5.516666667
14268,Gram,2015,Rabi       ,Gujarat,114092.0,50000,584.3,18016267.72,37650.36,0.976875
14270,Groundnut,2015,Summer     ,Gujarat,57421.0,50000,584.3,9067350.11,18948.93,1.685925926
14271,Guar seed,2015,Whole Year ,Gujarat,313428.0,50000,584.3,49493415.48,103431.24,0.619583333
14272,Jowar,2015,Kharif     ,Gujarat,74697.0,50000,584.3,11795403.27,24650.01,1.305
14273,Jowar,2015,Rabi       ,Gujarat,24373.0,29016,584.3,3848740.43,8043.09,1.163529412
14275,Maize,2015,Rabi       ,Gujarat,88311.0,50000,584.3,13945190.01,29142.63,2.075714286
14276,Maize,2015,Summer     ,Gujarat,6022.0,12876,584.3,950934.02,1987.26,2.067272727
14277,Moong(Green Gram),2015,Kharif     ,Gujarat,104232.0,50000,584.3,16459275.12,34396.56,0.530967742
14278,Moong(Green Gram),2015,Summer     ,Gujarat,25225.0,13048,584.3,3983279.75,8324.25,0.538387097
14279,Moth,2015,Kharif     ,Gujarat,18716.0,8913,584.3,2955443.56,6176.28,0.497
14281,Onion,2015,Summer     ,Gujarat,10091.0,50000,584.3,1593469.81,3330.03,26.179
14282,Other  Rabi pulses,2015,Rabi       ,Gujarat,23418.0,17858,584.3,3697936.38,7727.94,0.725333333
14283,Other Cereals,2015,Kharif     ,Gujarat,4836.0,2806,584.3,763652.76,1595.88,0.598333333
14284,Other Kharif pulses,2015,Kharif     ,Gujarat,5517.0,2577,584.3,871189.47,1820.61,0.449
14286,Ragi,2015,Kharif     ,Gujarat,19235.0,15013,584.3,3037398.85,6347.55,0.766666667
14287,Rapeseed &Mustard,2015,Rabi       ,Gujarat,190152.0,50000,584.3,30026902.32,62750.16,1.463333333
14289,Rice,2015,Summer     ,Gujarat,33140.0,50000,584.3,5233137.4,10936.2,3.201818182
14290,Sesamum,2015,Kharif     ,Gujarat,152565.0,50000,584.3,24091539.15,50346.45,0.353666667
14291,Sesamum,2015,Summer     ,Gujarat,10716.0,5228,584.3,1692163.56,3536.28,0.471818182
14292,Small millets,2015,Rabi       ,Gujarat,14582.0,18735,584.3,2302643.62,4812.06,1.245
14293,Soyabean,2015,Kharif     ,Gujarat,80354.0,50000,584.3,12688700.14,26516.82,0.732222222
14295,Tobacco,2015,Kharif     ,Gujarat,61136.0,50000,584.3,9653985.76,20174.88,1.892
14296,Tobacco,2015,Rabi       ,Gujarat,135711.0,50000,584.3,21430124.01,44784.63,1.715
14297,Urad,2015,Kharif     ,Gujarat,65221.0,38989,584.3,10299048.11,21522.93,0.6328125
14298,Urad,2015,Summer     ,Gujarat,2852.0,2016,584.3,450359.32,941.16,0.733333333
14300,Arhar/Tur,2015,Kharif     ,Haryana,4400.0,5000,426.8,694804.0,1452.0,1.127272727
14302,Barley,2015,Rabi       ,Haryana,29000.0,50000,426.8,4579390.0,9570.0,3.293636364
14303,Castor seed,2015,Kharif     ,Haryana,500.0,400,426.8,78955.0,165.0,0.875
14304,Coriander,2015,Whole Year ,Haryana,2659.0,5697,426.8,419882.69,877.47,2.556190476
14306,Garlic,2015,Whole Year ,Haryana,3973.0,40497,426.8,627376.43,1311.09,9.771428571
14307,Ginger,2015,Whole Year ,Haryana,289.0,4304,426.8,45635.99,95.37,14.3375
14308,Gram,2015,Rabi       ,Haryana,42000.0,26000,426.8,6632220.0,13860.0,0.7025
14309,Groundnut,2015,Kharif     ,Haryana,4300.0,5300,426.8,679013.0,1419.0,1.18
14310,Horse-gram,2015,Kharif     ,Haryana,200.0,100,426.8,31582.0,66.0,0.5
14311,Jowar,2015,Kharif     ,Haryana,55000.0,30000,426.8,8685050.0,18150.0,0.628888889
14312,Maize,2015,Kharif     ,Haryana,5800.0,17900,426.8,915878.0,1914.0,2.93
14313,Masoor,2015,Rabi       ,Haryana,1800.0,1300,426.8,284238.0,594.0,0.958333333
14314,Moong(Green Gram),2015,Kharif     ,Haryana,9800.0,5420,426.8,1547518.0,3234.0,0.606666667
14315,Moth,2015,Kharif     ,Haryana,300.0,100,426.8,47373.0,99.0,0.25
14317,Peas & beans (Pulses),2015,Kharif     ,Haryana,14276.0,50000,426.8,2254323.16,4711.08,7.978571429
14318,Peas & beans (Pulses),2015,Rabi       ,Haryana,1600.0,2100,426.8,252656.0,528.0,1.38
14322,Sesamum,2015,Kharif     ,Haryana,3400.0,1620,426.8,536894.0,1122.0,0.526
14324,Sunflower,2015,Kharif     ,Haryana,8400.0,21500,426.8,1326444.0,2772.0,2.246666667
14325,Turmeric,2015,Whole Year ,Haryana,1852.0,20430,426.8,292449.32,611.16,10.83636364
14326,Urad,2015,Kharif     ,Haryana,1600.0,560,426.8,252656.0,528.0,0.365
14328,other oilseeds,2015,Rabi       ,Haryana,1000.0,1000,426.8,157910.0,330.0,1.0
14329,Arhar/Tur,2015,Kharif     ,Himachal Pradesh,45.0,15,1223.2,7105.95,14.85,0.32
14330,Bajra,2015,Kharif     ,Himachal Pradesh,79.0,46,1223.2,12474.89,26.07,0.614
14331,Barley,2015,Rabi       ,Himachal Pradesh,19160.0,33587,1223.2,3025555.6,6322.8,1.665454545
14332,Coriander,2015,Rabi       ,Himachal Pradesh,118.0,43,1223.2,18633.38,38.94,0.514444444
14333,Dry chillies,2015,Kharif     ,Himachal Pradesh,599.0,217,1223.2,94588.09,197.67,0.347777778
14334,Garlic,2015,Rabi       ,Himachal Pradesh,4404.0,6537,1223.2,695435.64,1453.32,1.164
14335,Ginger,2015,Kharif     ,Himachal Pradesh,2276.0,15389,1223.2,359403.16,751.08,6.84
14336,Gram,2015,Rabi       ,Himachal Pradesh,358.0,354,1223.2,56531.78,118.14,0.842222222
14337,Groundnut,2015,Kharif     ,Himachal Pradesh,35.0,33,1223.2,5526.85,11.55,0.905
14338,Horse-gram,2015,Kharif     ,Himachal Pradesh,1614.0,757,1223.2,254866.74,532.62,0.452
14339,Linseed,2015,Rabi       ,Himachal Pradesh,803.0,235,1223.2,126801.73,264.99,0.29
14341,Masoor,2015,Rabi       ,Himachal Pradesh,441.0,296,1223.2,69638.31,145.53,0.564444444
14342,Moong(Green Gram),2015,Kharif     ,Himachal Pradesh,130.0,64,1223.2,20528.3,42.9,0.5
14343,Moth,2015,Kharif     ,Himachal Pradesh,17.0,6,1223.2,2684.47,5.61,0.216666667
14344,Onion,2015,Rabi       ,Himachal Pradesh,854.0,8696,1223.2,134855.14,281.82,9.954
14345,Other  Rabi pulses,2015,Rabi       ,Himachal Pradesh,10078.0,39978,1223.2,1591416.98,3325.74,3.968333333
14346,Other Kharif pulses,2015,Kharif     ,Himachal Pradesh,6504.0,5710,1223.2,1027046.64,2146.32,0.895
14347,Peas & beans (Pulses),2015,Kharif     ,Himachal Pradesh,1377.0,1751,1223.2,217442.07,454.41,1.306666667
14348,Peas & beans (Pulses),2015,Rabi       ,Himachal Pradesh,2353.0,5176,1223.2,371562.23,776.49,2.08
14349,Potato,2015,Kharif     ,Himachal Pradesh,6475.0,50000,1223.2,1022467.25,2136.75,10.163
14350,Potato,2015,Rabi       ,Himachal Pradesh,3412.0,23371,1223.2,538788.92,1125.96,4.737
14351,Ragi,2015,Kharif     ,Himachal Pradesh,1817.0,1877,1223.2,286922.47,599.61,0.845714286
14352,Rapeseed &Mustard,2015,Rabi       ,Himachal Pradesh,8326.0,4405,1223.2,1314758.66,2747.58,0.455454545
14353,Rice,2015,Kharif     ,Himachal Pradesh,71614.0,50000,1223.2,11308566.74,23632.62,1.612727273
14354,Sesamum,2015,Kharif     ,Himachal Pradesh,127.0,43,1223.2,20054.57,41.91,0.314444444
14355,Small millets,2015,Kharif     ,Himachal Pradesh,4098.0,2908,1223.2,647115.18,1352.34,0.772857143
14356,Soyabean,2015,Kharif     ,Himachal Pradesh,554.0,925,1223.2,87482.14,182.82,1.657142857
14357,Sugarcane,2015,Whole Year ,Himachal Pradesh,1874.0,37516,1223.2,295923.34,618.42,16.19714286
14358,Turmeric,2015,Kharif     ,Himachal Pradesh,206.0,113,1223.2,32529.46,67.98,0.5225
14359,Urad,2015,Kharif     ,Himachal Pradesh,6922.0,3327,1223.2,1093053.02,2284.26,0.579090909
14364,Barley,2015,Kharif     ,Madhya Pradesh,94000.0,50000,1000.7,14843540.0,31020.0,2.8575
14365,Castor seed,2015,Kharif     ,Madhya Pradesh,4000.0,2000,1000.7,631640.0,1320.0,0.5
14372,Groundnut,2015,Kharif     ,Madhya Pradesh,234000.0,50000,1000.7,36950940.0,77220.0,1.022592593
14373,Horse-gram,2015,Kharif     ,Madhya Pradesh,13000.0,3376,1000.7,2052830.0,4290.0,0.258
14375,Jute,2015,Kharif     ,Madhya Pradesh,6000.0,6000,1000.7,947460.0,1980.0,1.0
14376,Linseed,2015,Rabi       ,Madhya Pradesh,114000.0,50000,1000.7,18001740.0,37620.0,0.5675
14379,Moong(Green Gram),2015,Kharif     ,Madhya Pradesh,194000.0,50000,1000.7,30634540.0,64020.0,0.310909091
14380,Niger seed,2015,Kharif     ,Madhya Pradesh,80000.0,22837,1000.7,12632800.0,26400.0,0.317272727
14382,Other  Rabi pulses,2015,Rabi       ,Madhya Pradesh,39000.0,43549,1000.7,6158490.0,12870.0,1.1
14383,Other Cereals,2015,Kharif     ,Madhya Pradesh,52000.0,41584,1000.7,8211320.0,17160.0,0.785263158
14388,Safflower,2015,Rabi       ,Madhya Pradesh,7000.0,4291,1000.7,1105370.0,2310.0,0.615714286
14389,Sesamum,2015,Whole Year ,Madhya Pradesh,367000.0,50000,1000.7,57952970.0,121110.0,0.442432432
14390,Small millets,2015,Kharif     ,Madhya Pradesh,130000.0,50000,1000.7,20528300.0,42900.0,0.550526316
14393,Sunflower,2015,Rabi       ,Madhya Pradesh,1000.0,1000,1000.7,157910.0,330.0,1.0
14394,Sweet potato,2015,Whole Year ,Madhya Pradesh,3376.0,47063,1000.7,533104.16,1114.08,15.48923077
14395,Turmeric,2015,Whole Year ,Madhya Pradesh,9616.06,50000,1000.7,1518472.035,3173.2998,18.735
14400,Castor seed,2015,Kharif     ,Maharashtra,11426.0,2136,875.7,1804279.66,3770.58,0.239047619
14403,Groundnut,2015,Kharif     ,Maharashtra,224500.0,50000,875.7,35450795.0,74085.0,0.627142857
14404,Groundnut,2015,Summer     ,Maharashtra,85308.0,50000,875.7,13470986.28,28151.64,1.226129032
14407,Linseed,2015,Rabi       ,Maharashtra,16252.0,3988,875.7,2566353.32,5363.16,0.165
14410,Maize,2015,Summer     ,Maharashtra,29100.0,39150,875.7,4595181.0,9603.0,1.352608696
14411,Moong(Green Gram),2015,Kharif     ,Maharashtra,365868.0,50000,875.7,57774215.88,120736.44,0.20030303
14412,Moong(Green Gram),2015,Summer     ,Maharashtra,2552.0,591,875.7,402986.32,842.16,0.203846154
14413,Niger seed,2015,Kharif     ,Maharashtra,12370.0,1867,875.7,1953346.7,4082.1,0.167727273
14414,Other  Rabi pulses,2015,Rabi       ,Maharashtra,92908.0,44306,875.7,14671102.28,30659.64,0.347692308
14415,Other Kharif pulses,2015,Kharif     ,Maharashtra,117702.0,36351,875.7,18586322.82,38841.66,0.346296296
14416,Ragi,2015,Kharif     ,Maharashtra,91700.0,50000,875.7,14480347.0,30261.0,0.895
14418,Rice,2015,Summer     ,Maharashtra,31400.0,50000,875.7,4958374.0,10362.0,2.538888889
14419,Safflower,2015,Rabi       ,Maharashtra,56815.0,12753,875.7,8971656.65,18748.95,0.245
14420,Sesamum,2015,Kharif     ,Maharashtra,28141.0,3511,875.7,4443745.31,9286.53,0.134666667
14421,Sesamum,2015,Rabi       ,Maharashtra,1627.0,907,875.7,256919.57,536.91,0.568888889
14422,Small millets,2015,Kharif     ,Maharashtra,48200.0,16200,875.7,7611262.0,15906.0,0.294090909
14423,Small millets,2015,Rabi       ,Maharashtra,15840.0,4856,875.7,2501294.4,5227.2,0.403636364
14424,Small millets,2015,Summer     ,Maharashtra,12350.0,9870,875.7,1950188.5,4075.5,0.629285714
14427,Sunflower,2015,Kharif     ,Maharashtra,18532.0,2440,875.7,2926388.12,6115.56,0.108235294
14428,Sunflower,2015,Rabi       ,Maharashtra,28631.0,7250,875.7,4521121.21,9448.23,0.24826087
14429,Sunflower,2015,Summer     ,Maharashtra,1020.0,1335,875.7,161068.2,336.6,0.644
14430,Tobacco,2015,Whole Year ,Maharashtra,1606.0,2803,875.7,253603.46,529.98,1.125
14431,Urad,2015,Kharif     ,Maharashtra,285900.0,50000,875.7,45146469.0,94347.0,0.323939394
14433,other oilseeds,2015,Rabi       ,Maharashtra,9154.0,2364,875.7,1445508.14,3020.82,0.317307692
14434,other oilseeds,2015,Summer     ,Maharashtra,307.0,340,875.7,48478.37,101.31,0.68
14435,Arhar/Tur,2015,Kharif     ,Manipur,533.0,581,1329.1,84166.03,175.89,1.088888889
14436,Banana,2015,Whole Year ,Manipur,6952.0,50000,1329.1,1097790.32,2294.16,13.58
14437,Cashewnut,2015,Whole Year ,Manipur,34.0,19,1329.1,5368.94,11.22,0.555
14438,Cowpea(Lobia),2015,Kharif     ,Manipur,962.0,1051,1329.1,151909.42,317.46,1.107777778
14439,Dry chillies,2015,Whole Year ,Manipur,199.0,1511,1329.1,31424.09,65.67,7.786
14440,Ginger,2015,Kharif     ,Manipur,3226.0,38092,1329.1,509417.66,1064.58,11.95
14441,Gram,2015,Rabi       ,Manipur,768.0,713,1329.1,121274.88,253.44,0.926666667
14442,Groundnut,2015,Kharif     ,Manipur,3375.0,2977,1329.1,532946.25,1113.75,0.884444444
14443,Maize,2015,Kharif     ,Manipur,19720.0,44380,1329.1,3113985.2,6507.6,2.287777778
14444,Maize,2015,Rabi       ,Manipur,7000.0,17180,1329.1,1105370.0,2310.0,2.462222222
14445,Masoor,2015,Rabi       ,Manipur,671.0,623,1329.1,105957.61,221.43,0.927777778
14446,Moong(Green Gram),2015,Kharif     ,Manipur,451.0,500,1329.1,71217.41,148.83,1.105555556
14447,Other  Rabi pulses,2015,Rabi       ,Manipur,6271.0,5793,1329.1,990253.61,2069.43,0.921111111
14448,Other Kharif pulses,2015,Kharif     ,Manipur,1531.0,1718,1329.1,241760.21,505.23,1.132222222
14449,Peas & beans (Pulses),2015,Rabi       ,Manipur,18290.0,17192,1329.1,2888173.9,6035.7,0.935555556
14450,Potato,2015,Whole Year ,Manipur,15250.0,50000,1329.1,2408127.5,5032.5,8.488888889
14451,Rapeseed &Mustard,2015,Rabi       ,Manipur,29000.0,24520,1329.1,4579390.0,9570.0,0.846666667
14453,Soyabean,2015,Kharif     ,Manipur,5105.0,4283,1329.1,806130.55,1684.65,0.835555556
14455,Turmeric,2015,Whole Year ,Manipur,2670.0,30962,1329.1,421619.7,881.1,11.85666667
14456,Urad,2015,Kharif     ,Manipur,1443.0,1618,1329.1,227864.13,476.19,1.135555556
14457,Wheat,2015,Rabi       ,Manipur,2250.0,5620,1329.1,355297.5,742.5,2.503333333
14458,Arhar/Tur,2015,Kharif     ,Mizoram,268.0,250,2310.8,42319.88,88.44,1.038333333
14459,Cotton(lint),2015,Kharif     ,Mizoram,176.0,77,2310.8,27792.16,58.08,0.612
14460,Cowpea(Lobia),2015,Kharif     ,Mizoram,1195.0,1363,2310.8,188702.45,394.35,1.12125
14461,Cowpea(Lobia),2015,Rabi       ,Mizoram,107.0,117,2310.8,16896.37,35.31,0.996666667
14462,Maize,2015,Kharif     ,Mizoram,5672.0,9868,2310.8,895665.52,1871.76,1.94625
14463,Maize,2015,Rabi       ,Mizoram,205.0,427,2310.8,32371.55,67.65,2.57
14464,Onion,2015,Rabi       ,Mizoram,5.0,73,2310.8,789.55,1.65,14.6
14465,Other  Rabi pulses,2015,Rabi       ,Mizoram,1277.0,2038,2310.8,201651.07,421.41,1.545
14466,Other Kharif pulses,2015,Kharif     ,Mizoram,860.0,1274,2310.8,135802.6,283.8,1.34125
14467,Potato,2015,Kharif     ,Mizoram,6.0,6,2310.8,947.46,1.98,1.0
14468,Potato,2015,Rabi       ,Mizoram,350.0,2894,2310.8,55268.5,115.5,6.275
14469,Rapeseed &Mustard,2015,Rabi       ,Mizoram,743.0,694,2310.8,117327.13,245.19,0.86625
14470,Rice,2015,Autumn     ,Mizoram,19851.0,24343,2310.8,3134671.41,6550.83,1.22375
14471,Rice,2015,Kharif     ,Mizoram,16804.0,36471,2310.8,2653519.64,5545.32,2.16
14472,Rice,2015,Rabi       ,Mizoram,498.0,1275,2310.8,78639.18,164.34,2.515
14473,Sesamum,2015,Kharif     ,Mizoram,868.0,650,2310.8,137065.88,286.44,0.7625
14474,Soyabean,2015,Kharif     ,Mizoram,1048.0,1613,2310.8,165489.68,345.84,1.43625
14475,Sugarcane,2015,Whole Year ,Mizoram,1542.0,50000,2310.8,243497.22,508.86,32.8575
14476,Tapioca,2015,Kharif     ,Mizoram,135.0,460,2310.8,21317.85,44.55,4.1975
14477,Tobacco,2015,Whole Year ,Mizoram,353.0,121,2310.8,55742.23,116.49,0.4525
14478,Arhar/Tur,2015,Kharif     ,Nagaland,3050.0,2750,1308.3,481625.5,1006.5,0.887272727
14479,Bajra,2015,Kharif     ,Nagaland,690.0,700,1308.3,108957.9,227.7,0.989090909
14480,Barley,2015,Rabi       ,Nagaland,530.0,540,1308.3,83692.3,174.9,1.01
14481,Castor seed,2015,Kharif     ,Nagaland,330.0,220,1308.3,52110.3,108.9,0.62
14482,Cotton(lint),2015,Kharif     ,Nagaland,130.0,80,1308.3,20528.3,42.9,0.615
14483,Cowpea(Lobia),2015,Kharif     ,Nagaland,520.0,770,1308.3,82113.2,171.6,1.476666667
14484,Ginger,2015,Kharif     ,Nagaland,3720.0,33930,1308.3,587425.2,1227.6,9.120909091
14485,Gram,2015,Rabi       ,Nagaland,770.0,650,1308.3,121590.7,254.1,0.821818182
14486,Groundnut,2015,Kharif     ,Nagaland,890.0,920,1308.3,140539.9,293.7,1.028181818
14487,Horse-gram,2015,Kharif     ,Nagaland,490.0,520,1308.3,77375.9,161.7,1.040909091
14488,Jowar,2015,Kharif     ,Nagaland,250.0,240,1308.3,39477.5,82.5,0.96
14489,Jute,2015,Kharif     ,Nagaland,2430.0,5830,1308.3,383721.3,801.9,6.1725
14490,Linseed,2015,Rabi       ,Nagaland,5790.0,4680,1308.3,914298.9,1910.7,0.805454545
14491,Maize,2015,Kharif     ,Nagaland,63640.0,50000,1308.3,10049392.4,21001.2,1.978181818
14492,Maize,2015,Rabi       ,Nagaland,5270.0,10440,1308.3,832185.7,1739.1,1.981666667
14493,Masoor,2015,Rabi       ,Nagaland,2130.0,1790,1308.3,336348.3,702.9,0.828888889
14494,Mesta,2015,Kharif     ,Nagaland,1850.0,2050,1308.3,292133.5,610.5,1.105454545
14495,Moong(Green Gram),2015,Kharif     ,Nagaland,390.0,400,1308.3,61584.9,128.7,1.008888889
14496,Niger seed,2015,Kharif     ,Nagaland,32370.0,36170,1308.3,5111546.7,10682.1,1.08
14497,Niger seed,2015,Rabi       ,Nagaland,35500.0,33850,1308.3,5605805.0,11715.0,0.959090909
14498,Other  Rabi pulses,2015,Rabi       ,Nagaland,9320.0,11780,1308.3,1471721.2,3075.6,1.257777778
14499,Other Kharif pulses,2015,Kharif     ,Nagaland,10480.0,12740,1308.3,1654896.8,3458.4,1.199
14500,Peas & beans (Pulses),2015,Kharif     ,Nagaland,2360.0,3210,1308.3,372667.6,778.8,1.357
14501,Peas & beans (Pulses),2015,Rabi       ,Nagaland,7160.0,7870,1308.3,1130635.6,2362.8,1.1
14502,Potato,2015,Rabi       ,Nagaland,7310.0,50000,1308.3,1154322.1,2412.3,9.953636364
14503,Ragi,2015,Kharif     ,Nagaland,330.0,320,1308.3,52110.3,108.9,1.001428571
14504,Rapeseed &Mustard,2015,Rabi       ,Nagaland,27540.0,27840,1308.3,4348841.4,9088.2,1.01
14506,Rice,2015,Rabi       ,Nagaland,4520.0,12220,1308.3,713753.2,1491.6,2.703333333
14507,Sesamum,2015,Kharif     ,Nagaland,3580.0,2160,1308.3,565317.8,1181.4,0.604545455
14508,Small millets,2015,Kharif     ,Nagaland,8740.0,9810,1308.3,1380133.4,2884.2,1.115555556
14509,Soyabean,2015,Kharif     ,Nagaland,24860.0,31170,1308.3,3925642.6,8203.8,1.238181818
14510,Sugarcane,2015,Kharif     ,Nagaland,4370.0,50000,1308.3,690066.7,1442.1,43.52272727
14511,Sunflower,2015,Kharif     ,Nagaland,340.0,280,1308.3,53689.4,112.2,0.788333333
14512,Sunflower,2015,Rabi       ,Nagaland,2170.0,1330,1308.3,342664.7,716.1,0.614
14513,Sweet potato,2015,Kharif     ,Nagaland,1640.0,13950,1308.3,258972.4,541.2,8.504545455
14514,Tapioca,2015,Kharif     ,Nagaland,2270.0,45880,1308.3,358455.7,749.1,20.18818182
14515,Urad,2015,Rabi       ,Nagaland,820.0,670,1308.3,129486.2,270.6,0.824545455
14516,Wheat,2015,Rabi       ,Nagaland,3250.0,5950,1308.3,513207.5,1072.5,1.828888889
14517,other oilseeds,2015,Kharif     ,Nagaland,2370.0,1420,1308.3,374246.7,782.1,0.595555556
14518,Arhar/Tur,2015,Kharif     ,Punjab,2600.0,2630,512.6,410566.0,858.0,1.00625
14519,Barley,2015,Rabi       ,Punjab,9000.0,33300,512.6,1421190.0,2970.0,3.621428571
